"","neuron_names","freq_vector","bin_edges","thresh_vals_sn1","modal_classification","skew_value"
"1333","T_161019_8_3","[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 11, 8]","[4.725190073638177, 12.896611797269678, 21.068033520901178, 29.239455244532678, 37.410876968164175, 45.58229869179567, 53.753720415427175, 61.92514213905868, 70.09656386269018, 78.26798558632167, 86.43940730995317, 94.61082903358468, 102.78225075721618, 110.95367248084767, 119.12509420447918, 127.29651592811068, 135.46793765174218]",16.9823226590854,"S",1
"1334","T_161019_8_4","[13, 5, 1, 15, 10, 7, 6, 53]","[6.816437892521201, 32.20973039163867, 57.60302289075614, 82.99631538987362, 108.38960788899107, 133.78290038810854, 159.17619288722602, 184.56948538634347, 209.96277788546095]",70.2996691403149,"S",1
"1335","T_161019_8_5","[9, 3, 3, 4, 11, 7, 17]","[8.214162590181559, 16.381067801548923, 24.54797301291629, 32.71487822428366, 40.88178343565102, 49.04868864701839, 57.21559385838576, 65.38249906975312]",20.4645204072326,"S",1
"1336","T_161019_10_1","[94, 0, 0, 0, 0, 0, 0, 56, 61]","[6.115849326741081, 41.55548933028166, 76.99512933382225, 112.43476933736284, 147.8744093409034, 183.314049344444, 218.7536893479846, 254.19332935152516, 289.6329693550657, 325.0726093586063]",59.275309332052,"U",1
"1337","T_161019_11_1","[16, 6, 8, 6, 6, 11, 8]","[5.219611123807703, 20.896434109660984, 36.573257095514265, 52.25008008136754, 67.92690306722082, 83.60372605307411, 99.28054903892739, 114.95737202478067]",28.7348456025876,"S",-1
"1338","T_161019_11_2","[20, 1, 0, 0, 0, 7, 34]","[14.545184291791115, 38.356230212117154, 62.1672761324432, 85.97832205276924, 109.78936797309528, 133.60041389342132, 157.41145981374737, 181.2225057340734]",74.0727990926062,"U",1
"1339","T_161019_12_1","[52, 24, 14, 0, 0, 8, 5, 3, 25]","[25.21781300723017, 51.104411981094714, 76.99101095495925, 102.8776099288238, 128.76420890268832, 154.65080787655288, 180.53740685041743, 206.42400582428195, 232.3106047981465, 258.19720377201105]",115.820909415756,"S",-1
"1340","T_161019_12_2","[16, 0, 0, 0, 2, 0, 24]","[46.17405546971614, 77.85053959873986, 109.52702372776358, 141.20350785678727, 172.879991985811, 204.5564761148347, 236.23296024385843, 267.90944437288215]",93.6887816632517,"S",1
"1341","T_161019_12_3","[15, 54, 52, 49, 41, 46, 18, 14, 0, 0, 0, 0, 3, 14, 11, 5, 0, 8]","[45.8891142566195, 62.039210387473645, 78.1893065183278, 94.33940264918195, 110.48949878003609, 126.63959491089025, 142.7896910417444, 158.93978717259853, 175.0898833034527, 191.23997943430683, 207.390075565161, 223.54017169601514, 239.69026782686927, 255.84036395772344, 271.99046008857755, 288.14055621943174, 304.2906523502859, 320.44074848114, 336.59084461199416]",183.16493136888,"S",-1
"1342","T_161019_12_4","[29, 2, 1, 0, 0, 19, 11]","[5.872991063269393, 28.403145238598032, 50.933299413926676, 73.46345358925531, 95.99360776458396, 118.5237619399126, 141.0539161152412, 163.58407029056985]",84.7285306769196,"S",-1
"1343","T_161019_13_1","[12, 22, 20, 10, 14, 5, 40, 51, 20]","[58.98961250017242, 69.18811781345129, 79.38662312673014, 89.585128440009, 99.78363375328786, 109.98213906656672, 120.18064437984557, 130.37914969312445, 140.5776550064033, 150.77616031968216]",115.081391723206,"S",1
"1344","T_161019_13_2","[9, 0, 0, 0, 0, 10]","[5.177027129010485, 42.29701304445417, 79.41699895989785, 116.53698487534153, 153.65697079078524, 190.77695670622893, 227.8969426216726]",60.857006002176,"U",1
"1345","T_161019_14_3","[3, 2, 0, 2, 4, 8]","[36.323307975547166, 52.94872610116573, 69.57414422678431, 86.19956235240288, 102.82498047802144, 119.45039860364001, 136.07581672925858]",77.8868532895936,"U",1
"1346","T_161019_14_4","[4, 0, 0, 2, 6, 9, 12, 8]","[6.481399524611236, 12.532009370653164, 18.582619216695093, 24.633229062737016, 30.683838908778945, 36.734448754820875, 42.7850586008628, 48.83566844690473, 54.886278292946656]",15.5573142936741,"S",1
"1347","T_161019_14_5","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5, 11, 8, 10]","[4.226772134549482, 8.59964038418289, 12.9725086338163, 17.34537688344971, 21.71824513308312, 26.09111338271653, 30.463981632349938, 34.83684988198335, 39.20971813161676, 43.582586381250174, 47.95545463088358, 52.328322880516986, 56.7011911301504, 61.07405937978381, 65.44692762941722, 69.81979587905062, 74.19266412868403, 78.56553237831744, 82.93840062795086]",10.7860745089996,"S",1
"1348","T_161019_14_6","[5, 5, 8, 5, 2, 5, 7]","[5.4739199614073994, 9.577089216316406, 13.680258471225414, 17.78342772613442, 21.88659698104343, 25.989766235952434, 30.092935490861443, 34.19610474577045]",23.9381816084979,"S",-1
"1349","T_161019_14_8","[3, 3, 2, 2, 7, 11, 15]","[60.47416419973168, 63.9690161882476, 67.46386817676353, 70.95872016527944, 74.45357215379536, 77.94842414231128, 81.4432761308272, 84.93812811934312]",69.2112941710215,"U",1
"1350","T_161019_14_9","[31, 44, 16, 39, 21, 20, 10, 40, 35]","[86.08939419954574, 109.72975498809672, 133.37011577664768, 157.01047656519864, 180.65083735374964, 204.29119814230063, 227.93155893085157, 251.57191971940256, 275.21228050795355, 298.8526412965045]",239.751739325127,"S",1
"1351","T_161019_15_1","[24, 53, 18, 0, 0, 40, 14, 11, 68]","[8.881380662698001, 30.283260235060673, 51.68513980742335, 73.08701937978603, 94.4888989521487, 115.89077852451138, 137.29265809687405, 158.69453766923672, 180.0964172415994, 201.49829681396207]",83.7879591659674,"S",1
"1352","T_161019_15_2","[8, 0, 5, 14, 5, 8, 38, 32, 31, 39, 26, 49, 147, 82, 37, 35, 26, 0, 14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 14]","[2.26945298179264, 12.383745028192063, 22.498037074591487, 32.612329120990914, 42.726621167390334, 52.84091321378976, 62.95520526018918, 73.0694973065886, 83.18378935298803, 93.29808139938746, 103.41237344578688, 113.5266654921863, 123.64095753858572, 133.75524958498517, 143.86954163138458, 153.98383367778402, 164.09812572418343, 174.21241777058285, 184.3267098169823, 194.4410018633817, 204.55529390978114, 214.66958595618055, 224.78387800257997, 234.8981700489794, 245.01246209537882, 255.12675414177824, 265.2410461881777, 275.3553382345771, 285.4696302809765, 295.58392232737594, 305.6982143737754, 315.81250642017477]",17.4408910513918,"S",-1
"1353","T_161026_1_1","[89, 23, 0, 0, 0, 0, 1, 6, 89]","[6.906022816012509, 47.73502723793697, 88.56403165986143, 129.3930360817859, 170.22204050371033, 211.0510449256348, 251.8800493475593, 292.7090537694837, 333.5380581914082, 374.3670626133327]",108.978533870824,"U",-1
"1354","T_161026_1_2","[55, 0, 0, 0, 0, 0, 0, 51]","[10.479690435518384, 56.22883271641761, 101.97797499731682, 147.72711727821607, 193.47625955911528, 239.22540184001448, 284.9745441209137, 330.7236864018129, 376.47282868271213]",79.1034038568672,"U",-1
"1355","T_161026_20_1","[21, 23, 9, 6, 0, 0, 0, 0, 6, 3, 6]","[3.4001889407229764, 17.569744812293024, 31.739300683863075, 45.908856555433125, 60.07841242700317, 74.24796829857321, 88.41752417014327, 102.5870800417133, 116.75663591328336, 130.92619178485342, 145.09574765642347, 159.26530352799352]",67.1631903627882,"S",-1
"1356","T_161026_21_1","[21, 34, 3, 0, 2, 33, 21, 8, 32]","[24.704008116237723, 45.73116750861175, 66.75832690098576, 87.7854862933598, 108.81264568573383, 129.83980507810784, 150.86696447048186, 171.8941238628559, 192.92128325522992, 213.94844264760394]",98.2990659895468,"S",1
"1357","T_161026_23_1","[1, 12, 25, 34, 62, 34, 9, 33, 91, 99]","[14.90144070245691, 29.944748266639497, 44.988055830822084, 60.031363395004675, 75.07467095918726, 90.11797852336984, 105.16128608755244, 120.20459365173502, 135.2479012159176, 150.2912087801002, 165.33451634428278]",112.682939869644,"S",1
"1358","T_161026_24_1","[16, 6, 0, 0, 0, 0, 14, 38]","[6.514179290605129, 17.49086818710162, 28.46755708359811, 39.4442459800946, 50.42093487659109, 61.39762377308758, 72.37431266958407, 83.35100156608057, 94.32769046257705]",33.9559015318464,"U",1
"1359","T_161026_HuCxBG_erksyp_0_1","[28, 2, 0, 0, 9, 2, 11, 46]","[4.881157378103272, 23.693674617713537, 42.506191857323806, 61.31870909693407, 80.13122633654433, 98.94374357615459, 117.75626081576486, 136.56877805537513, 155.3812952949854]",51.9124504771289,"S",1
"1360","T_161026_HuCxBG_erksyp_0_2","[6, 30, 56, 24, 0, 8, 23, 52, 57, 34]","[4.8462443158826805, 24.208033405985077, 43.56982249608747, 62.93161158618987, 82.29340067629226, 101.65518976639466, 121.01697885649706, 140.37876794659942, 159.74055703670183, 179.10234612680424, 198.4641352169066]",91.9742952213435,"S",1
"1361","T_161026_HuCxBG_erksyp_0_3","[9, 8, 10, 11, 6, 3, 4]","[4.6839873143975534, 9.826952680017357, 14.969918045637158, 20.11288341125696, 25.25584877687676, 30.398814142496562, 35.54177950811637, 40.68474487373617]",32.9702968253065,"S",-1
"1362","T_161026_HuCxBG_erksyp_2_2","[82, 8, 1, 2, 2, 15, 5, 8, 10]","[4.93229496717639, 23.5045797932544, 42.07686461933241, 60.64914944541042, 79.22143427148843, 97.79371909756644, 116.36600392364446, 134.9382887497225, 153.5105735758005, 172.0828584018785]",51.3630070323714,"S",-1
"1363","T_161026_HuCxBG_erksyp_2_3","[1, 0, 0, 4, 7, 29, 9, 35, 23, 13]","[20.38931933093365, 36.51804993331633, 52.64678053569901, 68.77551113808168, 84.90424174046436, 101.03297234284703, 117.16170294522972, 133.2904335476124, 149.41916414999508, 165.54789475237777, 181.67662535476043]",44.5824152345077,"S",1
"1364","T_161026_HuCxBG_erksyp_2_4","[24, 6, 10, 11, 0, 0, 9, 25]","[4.0360286986918235, 21.631514555342417, 39.22700041199301, 56.8224862686436, 74.4179721252942, 92.0134579819448, 109.60894383859538, 127.20442969524598, 144.7999155518966]",83.2157150536195,"S",-1
"1365","T_161026_HuCxBG_erksyp_2_5","[33, 20, 18, 50, 34, 20, 16, 1, 0, 0, 5, 5, 0, 0, 0, 0, 0, 1, 0, 7]","[3.367557710673753, 16.924235077188193, 30.480912443702632, 44.03758981021707, 57.594267176731506, 71.15094454324594, 84.70762190976039, 98.26429927627483, 111.82097664278926, 125.3776540093037, 138.93433137581815, 152.49100874233258, 166.04768610884705, 179.60436347536148, 193.16104084187592, 206.71771820839035, 220.2743955749048, 233.83107294141922, 247.38775030793366, 260.9444276744481, 274.5011050409625]",118.599315326046,"S",-1
"1366","T_161026_HuCxBG_erksyp_3_1","[30, 32, 1, 0, 0, 18, 3, 40]","[3.821452194499527, 20.857139892019752, 37.892827589539976, 54.9285152870602, 71.96420298458042, 88.99989068210064, 106.03557837962087, 123.0712660771411, 140.10695377466132]",63.4463591358203,"S",-1
"1367","T_161026_HuCxBG_erksyp_3_2","[2, 0, 1, 0, 0, 4, 0, 9, 17]","[4.358301859983277, 23.25915060600733, 42.15999935203139, 61.06084809805545, 79.9616968440795, 98.86254559010355, 117.76339433612762, 136.66424308215167, 155.56509182817572, 174.46594057419978]",32.7095749790194,"S",1
"1368","T_161026_HuCxBG_erksyp_3_3","[14, 13, 0, 0, 8, 3, 10]","[3.963946197770236, 31.95084717329027, 59.9377481488103, 87.92464912433034, 115.91155009985037, 143.89845107537042, 171.88535205089045, 199.87225302641048]",73.9311986365703,"S",-1
"1369","T_161026_HuCxBG_erksyp_4_1","[19, 2, 14, 52, 59, 30, 8, 14, 46]","[3.3868650095300237, 21.213882133179876, 39.04089925682973, 56.867916380479585, 74.69493350412944, 92.52195062777929, 110.34896775142914, 128.175984875079, 146.00300199872885, 163.8300191223787]",30.1273906950048,"S",1
"1370","T_161026_HuCxBG_erksyp_5_1","[5, 0, 0, 0, 5]","[4.857849593757937, 45.50248992758259, 86.14713026140724, 126.7917705952319, 167.43641092905656, 208.08105126288123]",65.8248100944949,"U",0
"1371","T_161026_HuCxBG_erksyp_6_1","[2, 2, 0, 0, 0, 0, 8, 29, 16, 22, 12]","[5.147309159546946, 9.476707431668874, 13.806105703790804, 18.135503975912734, 22.46490224803466, 26.79430052015659, 31.12369879227852, 35.45309706440045, 39.78249533652237, 44.11189360864431, 48.44129188076623, 52.77069015288816]",15.9708048398518,"S",1
"1372","T_161026_HuCxBG_erksyp_7_1","[11, 0, 1, 0, 7, 11]","[3.648952595815755, 43.142402118285624, 82.63585164075549, 122.12930116322536, 161.62275068569522, 201.11620020816508, 240.60964973063494]",62.8891268795206,"S",1
"1373","T_161026_HuCxBG_erksyp_8_1","[2, 0, 0, 0, 6, 7]","[42.474457567524546, 48.01077508140844, 53.547092595292334, 59.08341010917623, 64.61972762306011, 70.15604513694402, 75.6923626508279]",50.7789338383504,"U",1
"1374","T_161026_HuCxBG_erksyp_8_2","[10, 18, 0, 4, 0, 0, 9, 71]","[7.9978721015724545, 54.00148816213764, 100.00510422270283, 146.00872028326802, 192.0123363438332, 238.01595240439838, 284.0195684649636, 330.02318452552873, 376.02680058609394]",123.006912252985,"S",1
"1375","T_161026_HuCxBG_erksyp_9_1","[29, 15, 0, 0, 0, 10, 25, 25]","[4.780138463613454, 44.007913818326, 83.23568917303855, 122.4634645277511, 161.69123988246366, 200.9190152371762, 240.14679059188876, 279.3745659466013, 318.60234130131386]",102.849576850395,"U",1
"1376","T_161026_HuCxBG_erksyp_10_1","[18, 10, 6, 9, 24, 13, 7, 5]","[4.5584978253449195, 12.932456938321824, 21.30641605129873, 29.680375164275635, 38.05433427725254, 46.42829339022945, 54.802252503206354, 63.17621161618326, 71.55017072916016]",25.4933956077872,"S",1
"1377","T_161026_HuCxBG_erksyp_10_2","[25, 2, 1, 0, 4, 9, 8]","[5.0007933723469415, 14.186091032118796, 23.371388691890647, 32.5566863516625, 41.741984011434354, 50.92728167120621, 60.11257933097806, 69.29787699074993]",37.1493351815484,"S",-1
"1378","T_161026_HuCxBG_erksyp_11_1","[51, 3, 0, 0, 6, 16, 12, 14]","[4.422423319206669, 28.62148137322953, 52.82053942725239, 77.01959748127526, 101.21865553529811, 125.41771358932097, 149.61677164334384, 173.8158296973667, 198.01488775138955]",64.9200684542638,"S",-1
"1379","T_161026_HuCxBG_erksyp_11_2","[25, 11, 1, 0, 1, 8, 10]","[4.293877627029772, 14.620446004942904, 24.947014382856036, 35.273582760769166, 45.6001511386823, 55.92671951659543, 66.25328789450856, 76.5798562724217]",40.4368669497257,"U",-1
"1380","T_161026_HuCxBG_erksyp_12_1","[5, 2, 16, 10, 8, 11, 12]","[8.392743457057716, 17.397267023619435, 26.40179059018115, 35.406314156742866, 44.41083772330458, 53.4153612898663, 62.41988485642803, 71.42440842298974]",21.8995288069003,"S",1
"1381","T_161026_HuCxBG_erksyp_12_2","[15, 0, 0, 1, 5, 8]","[3.7080992578047045, 10.830535156925965, 17.952971056047225, 25.075406955168482, 32.197842854289746, 39.320278753411, 46.44271465253226]",14.3917531064866,"U",-1
"1382","T_161026_HuCxBG_erksyp_12_3","[51, 14, 0, 4, 9, 1, 16, 11]","[6.361055770256544, 28.973961007260627, 51.586866244264705, 74.19977148126878, 96.81267671827287, 119.42558195527695, 142.03848719228102, 164.65139242928512, 187.2642976662892]",62.8933188627667,"S",-1
"1383","T_161026_HuCxBG_erksyp_12_4","[9, 13, 12, 4, 10, 7, 9, 10]","[7.957693203498011, 19.246684096168917, 30.535674988839823, 41.824665881510725, 53.113656774181635, 64.40264766685254, 75.69163855952344, 86.98062945219435, 98.26962034486526]",47.4691613278462,"S",1
"1384","T_161026_HuCxBG_erksyp_13_1","[34, 0, 3, 5, 0, 3, 15, 26]","[3.55427791402631, 24.093370225503172, 44.63246253698003, 65.17155484845689, 85.71064715993376, 106.24973947141062, 126.78883178288747, 147.32792409436433, 167.86701640584118]",34.3629163812416,"S",1
"1385","T_161026_HuCxBG_erksyp_14_1","[16, 0, 4, 9, 5, 0, 19]","[4.2737296169937204, 43.82259782839742, 83.37146603980112, 122.92033425120482, 162.46920246260854, 202.01807067401225, 241.56693888541594, 281.1158070968196]",63.5970319340993,"S",1
"1386","T_161026_HuCxBG_erksyp_14_2","[21, 1, 0, 0, 0, 19, 14, 13]","[10.899703113272903, 39.59498809700612, 68.29027308073934, 96.98555806447257, 125.68084304820579, 154.376128031939, 183.07141301567222, 211.76669799940544, 240.46198298313865]",82.6379155726059,"S",1
"1387","T_161026_HuCxBG_erksyp_14_3","[2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 5, 3]","[4.168615774967388, 6.954412851492276, 9.740209928017165, 12.526007004542052, 15.311804081066942, 18.09760115759183, 20.88339823411672, 23.66919531064161, 26.454992387166495, 29.24078946369138, 32.02658654021627, 34.81238361674116, 37.598180693266045, 40.38397776979093, 43.169774846315825, 45.95557192284071, 48.7413689993656, 51.527166075890484, 54.31296315241537, 57.098760228940264, 59.88455730546515, 62.67035438199004, 65.45615145851494, 68.24194853503982, 71.02774561156471, 73.8135426880896, 76.59933976461448, 79.38513684113937]",11.1331084662796,"S",1
"1388","T_161026_HuCxBG_erksyp_14_4","[149, 31, 11, 26, 37, 16, 40, 28, 0, 30]","[4.134621337812798, 29.495190822788093, 54.85576030776338, 80.21632979273869, 105.57689927771398, 130.93746876268926, 156.29803824766458, 181.65860773263987, 207.01917721761515, 232.37974670259044, 257.7403161875657]",219.699461960103,"S",-1
"1389","T_161026_HuCxBG_erksyp_14_5","[4, 5, 3, 5, 0, 0, 0, 0, 0, 8, 6, 17, 41, 29, 46, 67, 83, 37, 20, 17, 21, 3, 4, 3, 5, 2, 4, 4, 3, 3, 4]","[17.792003865274093, 22.67709447923525, 27.562185093196405, 32.44727570715756, 37.33236632111871, 42.217456935079866, 47.10254754904103, 51.98763816300219, 56.87272877696334, 61.757819390924496, 66.64291000488565, 71.5280006188468, 76.41309123280796, 81.29818184676911, 86.18327246073028, 91.06836307469143, 95.95345368865259, 100.83854430261374, 105.7236349165749, 110.60872553053605, 115.4938161444972, 120.37890675845837, 125.26399737241952, 130.14908798638066, 135.03417860034182, 139.91926921430297, 144.80435982826413, 149.6894504422253, 154.57454105618646, 159.45963167014762, 164.34472228410877, 169.22981289806992]",39.7749116280993,"S",1
"1390","T_161026_HuCxBG_erksyp_15_1","[7, 48, 17, 1, 8, 6, 0, 10, 45]","[4.235468414680584, 28.767522167572352, 53.29957592046412, 77.83162967335589, 102.36368342624766, 126.89573717913943, 151.4277909320312, 175.95984468492296, 200.49189843781474, 225.0239521907065]",163.693817808477,"S",-1
"1391","T_161026_HuCxBG_erksyp_15_2","[23, 51, 7, 3, 0, 0, 1, 3, 68]","[4.345099186386825, 33.15154151787654, 61.957983849366244, 90.76442618085596, 119.57086851234567, 148.37731084383537, 177.18375317532508, 205.99019550681479, 234.7966378383045, 263.6030801697942]",133.974089678091,"S",-1
"1392","T_161026_HuCxBG_erksyp_16_1","[16, 0, 0, 26, 1, 0, 1, 56]","[5.991733722072457, 47.37639088616267, 88.76104805025288, 130.1457052143431, 171.53036237843332, 212.91501954252354, 254.29967670661375, 295.684333870704, 337.0689910347942]",68.0687194682078,"S",1
"1393","T_161026_HuCxBG_erksyp_16_2","[29, 19, 0, 0, 0, 0, 3, 77]","[4.491587639079835, 49.6276992717293, 94.76381090437877, 139.89992253702823, 185.0360341696777, 230.17214580232715, 275.30825743497667, 320.4443690676261, 365.5804807002756]",117.331866720704,"U",1
"1394","T_161026_HuCxBG_erksyp_18_1","[16, 8, 10, 13, 12, 6, 14, 26, 44]","[4.086782416096501, 25.37839855189464, 46.670014687692785, 67.96163082349092, 89.25324695928906, 110.5448630950872, 131.83647923088535, 153.12809536668348, 174.41971150248162, 195.71132763827976]",121.190671162986,"S",1
"1395","T_161026_HuCxBG_erksyp_18_2","[12, 13, 4, 0, 0, 0, 23]","[4.2689442994461135, 39.50111321531573, 74.73328213118536, 109.96545104705498, 145.1976199629246, 180.42978887879423, 215.66195779466383, 250.89412671053344]",127.58153550499,"S",-1
"1396","T_161026_HuCxBG_erksyp_19_1","[11, 6, 0, 0, 0, 0, 27]","[4.53729058474957, 33.273380339258665, 62.00947009376776, 90.74555984827686, 119.48164960278595, 148.21773935729505, 176.95382911180414, 205.68991886631323]",76.3775149710223,"U",1
"1397","T_161026_HuCxBG_erksyp_22_2","[19, 8, 28, 44, 41, 2, 4, 9, 79, 42]","[4.247532396103131, 37.633997788381, 71.02046318065887, 104.40692857293674, 137.79339396521462, 171.1798593574925, 204.56632474977036, 237.95279014204823, 271.33925553432607, 304.7257209266039, 338.1121863188818]",187.873092053631,"S",1
"1398","T_161031_0_1","[48, 14, 6, 6, 4, 4, 7, 15]","[4.306892209432782, 13.591036590673337, 22.875180971913892, 32.15932535315444, 41.443469734395, 50.727614115635554, 60.01175849687611, 69.29590287811666, 78.58004725935722]",46.0855419250153,"U",-1
"1399","T_161031_0_2","[34, 18, 0, 10, 3, 0, 0, 9]","[3.6223551875883433, 39.3752027748385, 75.12805036208866, 110.88089794933882, 146.63374553658898, 182.38659312383913, 218.1394407110893, 253.89228829833945, 289.64513588558964]",93.0044741557137,"S",-1
"1400","T_161031_0_3","[3, 12, 0, 14, 36, 25, 12, 14, 4, 0, 0, 0, 0, 0, 0, 0, 8]","[4.9975737428493865, 24.98614541358683, 44.97471708432427, 64.96328875506171, 84.95186042579915, 104.9404320965366, 124.92900376727404, 144.9175754380115, 164.90614710874894, 184.89471877948637, 204.88329045022383, 224.87186212096128, 244.8604337916987, 264.84900546243614, 284.8375771331736, 304.82614880391105, 324.8147204746485, 344.8032921453859]",54.969002919693,"S",-1
"1401","T_161031_1_1","[32, 27, 4, 0, 0, 0, 6, 15]","[4.038296605066176, 18.97220724962341, 33.90611789418064, 48.84002853873787, 63.7739391832951, 78.70784982785234, 93.64176047240957, 108.5756711169668, 123.50958176152403]",56.3069838610165,"U",-1
"1402","T_161031_1_2","[30, 0, 0, 0, 0, 0, 20, 51]","[4.286981886158954, 36.35952681790176, 68.43207174964456, 100.50461668138736, 132.57716161313016, 164.64970654487297, 196.72225147661575, 228.79479640835856, 260.8673413401014]",52.3957992837732,"U",1
"1403","T_161031_1_3","[9, 20, 4, 5, 5, 8, 6]","[2.430097100226453, 8.801211222270375, 15.172325344314299, 21.543439466358222, 27.914553588402143, 34.28566771044607, 40.65678183248999, 47.02789595453392]",18.3578824053363,"S",-1
"1404","T_161031_1_4","[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 9, 8, 4]","[77.33609354716957, 84.51209692339637, 91.68810029962319, 98.86410367584999, 106.0401070520768, 113.21611042830361, 120.39211380453042, 127.56811718075723, 134.74412055698403, 141.92012393321085, 149.09612730943763, 156.27213068566448, 163.44813406189127, 170.62413743811808]",88.1000986115098,"S",1
"1405","T_161031_3_3","[12, 23, 64, 64, 36, 38, 40, 27, 13, 13]","[11.645039349872738, 16.692796809867993, 21.740554269863246, 26.788311729858503, 31.83606918985376, 36.88382664984901, 41.931584109844266, 46.97934156983953, 52.02709902983478, 57.07485648983003, 62.12261394982529]",54.5509777598324,"S",-1
"1406","T_161031_4_1","[19, 4, 2, 8, 10, 8, 7]","[4.269944631399175, 13.574742055499712, 22.879539479600247, 32.18433690370079, 41.489134327801324, 50.79393175190186, 60.0987291760024, 69.40352660010292]",27.5319381916505,"S",0
"1407","T_161031_4_2","[105, 68, 8, 17, 26, 58, 48, 82, 38, 40]","[19.024348307897753, 45.49613881558248, 71.96792932326721, 98.43971983095196, 124.91151033863669, 151.38330084632142, 177.85509135400616, 204.32688186169088, 230.79867236937562, 257.27046287706037, 283.7422533847451]",85.2038245771096,"S",1
"1408","T_161031_4_3","[1, 13, 13, 21, 20, 38, 44, 29, 0, 0, 0, 2, 13]","[26.850567804314554, 43.32402484505703, 59.79748188579951, 76.27093892654199, 92.74439596728446, 109.21785300802694, 125.69131004876942, 142.1647670895119, 158.63822413025437, 175.11168117099686, 191.58513821173932, 208.0585952524818, 224.5320522932243, 241.00550933396676]",166.874952650626,"S",1
"1409","T_161031_5_1","[6, 3, 0, 12, 25, 10, 5, 17]","[23.474696569377727, 45.25040698512372, 67.02611740086971, 88.8018278166157, 110.57753823236169, 132.3532486481077, 154.12895906385367, 175.90466947959965, 197.68037989534565]",77.9139726087427,"S",1
"1410","T_161031_5_2","[8, 1, 0, 4, 39, 17, 6, 22]","[12.901666013369393, 24.748466201620325, 36.595266389871256, 48.442066578122194, 60.288866766373125, 72.13566695462406, 83.982467142875, 95.82926733112592, 107.67606751937686]",42.5186664839967,"S",1
"1411","T_161031_8_1","[5, 0, 0, 4, 3, 11, 10]","[10.293151029798915, 19.339091293198805, 28.385031556598697, 37.43097181999858, 46.476912083398474, 55.522852346798366, 64.56879261019826, 73.61473287359814]",23.8620614248988,"S",1
"1412","T_161031_9_1","[29, 10, 19, 3, 0, 0, 2, 3, 2]","[5.875217552319138, 14.382905489555963, 22.890593426792787, 31.39828136402961, 39.90596930126643, 48.413657238503255, 56.92134517574008, 65.42903311297691, 73.93672105021373, 82.44440898745056]",44.1598132698848,"S",-1
"1413","T_161031_9_2","[19, 24, 15, 1, 7, 13, 1, 15, 37]","[4.399779063318739, 22.1045974327603, 39.80941580220186, 57.51423417164342, 75.21905254108498, 92.92387091052655, 110.62868927996811, 128.33350764940965, 146.03832601885122, 163.7431443882928]",66.3666433563642,"S",1
"1414","T_161031_9_3","[1, 23, 89, 24, 1, 16, 17, 5, 20]","[8.361306937595629, 29.54289039434026, 50.724473851084895, 71.90605730782953, 93.08764076457416, 114.2692242213188, 135.45080767806343, 156.63239113480805, 177.8139745915527, 198.9955580482973]",103.678432492946,"S",-1
"1415","T_161031_10_1","[1, 2, 10, 4, 2, 2, 2]","[220.70217791442576, 223.8791361045931, 227.05609429476044, 230.23305248492778, 233.41001067509515, 236.5869688652625, 239.76392705542983, 242.94088524559717]",225.467615199677,"A",-1
"1416","T_161031_10_2","[8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 3, 23, 12]","[33.147456192229065, 49.19492786381264, 65.24239953539622, 81.2898712069798, 97.33734287856336, 113.38481455014696, 129.43228622173052, 145.4797578933141, 161.52722956489768, 177.57470123648125, 193.62217290806484, 209.6696445796484, 225.71711625123197, 241.76458792281556, 257.81205959439916]",57.2186636996044,"S",1
"1417","T_161031_11_1","[3, 0, 0, 0, 0, 0, 2, 12, 9, 7]","[8.391720253024634, 21.937850001328684, 35.48397974963273, 49.03010949793678, 62.57623924624083, 76.12236899454487, 89.66849874284893, 103.21462849115296, 116.76075823945702, 130.3068879877611, 143.8530177360651]",28.7109148754807,"S",1
"1418","T_161031_11_2","[6, 0, 0, 1, 6, 5]","[22.2108327553764, 28.82751937822021, 35.44420600106402, 42.06089262390783, 48.677579246751634, 55.29426586959545, 61.91095249243926]",32.1358626896421,"S",1
"1419","T_161031_11_3","[7, 73, 13, 0, 0, 0, 0, 18, 22]","[6.486251529880319, 33.02198000163493, 59.55770847338954, 86.09343694514415, 112.62916541689876, 139.16489388865338, 165.70062236040798, 192.23635083216257, 218.7720793039172, 245.3078077756718]",99.3613011810214,"S",-1
"1420","T_161031_12_1","[6, 5, 0, 7, 20, 8, 37, 17, 6, 4, 6]","[20.657050143591462, 25.323404565840328, 29.989758988089193, 34.65611341033805, 39.32246783258692, 43.98882225483578, 48.65517667708465, 53.32153109933351, 57.98788552158238, 62.65423994383124, 67.32059436608012, 71.98694878832897]",32.3229361992136,"S",1
